Name,lat,long,depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume
whwapx,-12.780215,45.380602,5.761719,46.0696,21.9863,36.5632,-8.59844,45.5863,91.7111,2620.731
whwerh,-12.906159,45.476885,41.830078,8.1881,2.61283,4.71345,-13.6815,175.883,306.51,138.7727
whwpgb,-12.817672,45.382692,24.487305,13.3687,3.41856,6.40191,-43.091,88.6302,125.333,73.17921
whwsyo,-12.838111,45.353129,35.607422,15.6456,2.91362,4.31641,-24.9091,139.386,277.335,125.3483
whxdpi,-12.759555,45.296415,37.739258,21.3988,3.51521,13.4861,-48.7015,134.435,82.9264,71.27778
whxdyc,-12.867134,45.379719,33.936523,7.5207,2.72142,3.46676,-19.9422,150.992,288.925,63.57525
whxgly,-12.82124,45.402127,21.087891,34.6771,9.82489,17.0074,-25.2896,89.2244,86.1122,98.12442
whxhdx,-12.823398,45.424445,21.030273,17.0736,4.22077,6.95409,-54.9874,97.5409,264.971,67.10898
whxjrj,-12.865483,45.263052,33.129883,16.289,2.95397,8.56023,-40.1454,94.1145,93.8146,54.146
whxtbq,-12.9659,45.294517,7.893555,25.183,7.17258,13.6284,-54.3988,93.3847,108.724,44.29971
whyayy,-12.838898,45.397054,24.37207,15.1279,3.52093,4.50222,-62.4492,125.297,124.744,40.57175
whynum,-12.860799,45.393414,37.912109,33.1771,5.68891,11.0812,-11.7172,104.526,183.658,215.411
whypno,-12.787756,45.266114,38.891602,9.00424,2.29915,2.83434,-10.5217,151.295,277.324,58.94487
whyqqv,-12.892548,45.365266,34.282227,10.4633,2.26327,3.87748,-15.6577,160.158,272.515,44.91428
whystn,-12.875109,45.508621,47.361328,20.4387,5.60593,7.95329,-24.7465,146.476,164.961,298.7285
whyvwc,-12.835412,45.425144,19.244141,16.5154,7.55485,13.3321,-38.1122,64.7783,71.993,89.57876
whzipq,-12.729633,45.192831,41.311523,11.2412,4.15879,7.19867,-17.2686,132.336,276.534,57.43946
whzjmd,-12.807414,45.211347,18.495117,13.827,6.11443,10.0973,-50.9063,129.78,122.203,13.40876
whzqfv,-12.797978,45.437448,25.639648,5.45996,3.61776,4.98242,-72.6954,254.156,248.755,34.31787
whzvvm,-12.80986,45.361826,26.619141,35.0284,2.83292,5.96261,3.1084,10.0474,3.04507,64.65011
wiabis,-12.810571,45.363984,27.483398,23.1363,4.59133,6.92392,-22.7915,115.079,280.678,71.94913
wiajhl,-12.81277,45.407902,6.337891,35.4924,11.6956,19.5681,-9.00908,128.849,171.295,275.2902
wiakak,-12.748139,45.247491,38.776367,7.32171,2.34499,3.04127,-26.5456,94.5804,104.528,31.45312
wialxw,-12.760915,45.271936,38.084961,7.53011,2.23763,2.80755,-4.31665,149.678,290.557,68.84718
wiaqyz,-12.761704,45.310088,38.373047,17.6406,7.48813,8.62592,-38.5369,123.351,269.272,85.95898
wiarpd,-12.848823,45.41576,5.588867,32.7002,15.3836,27.9917,-40.6675,148.215,108.104,40.97382
wibhhc,-12.810535,45.345264,26.100586,4.14751,1.77267,2.9095,-25.1586,146.039,167.297,25.60323
wiblmt,-12.738429,45.332453,39.352539,7.3044,2.42225,3.61345,-14.7886,145.52,153.818,63.97184
wibnix,-12.74197,45.336045,34.916016,10.123,3.55008,6.33288,-11.4042,146.963,321.3,126.0607
wibpsl,-12.807723,45.35247,22.758789,13.653,2.64307,4.96925,-5.75084,140.675,161.986,19.64744
wibtrb,-12.777888,45.277656,34.62793,8.14391,2.45257,2.91708,-11.9023,150.231,263.512,63.37537
wibvhp,-12.901865,45.440878,5.992188,43.3602,18.7392,24.545,-16.4995,26.3764,61.0667,754.7168
wibyin,-12.810527,45.340944,25.754883,3.35454,1.54246,2.03244,-24.4395,149.908,230.401,16.36938
wicatp,-12.803309,45.268958,40.96582,13.132,2.58753,3.13514,-18.184,154.495,268.921,58.26699
wicbxg,-13.046543,45.334697,22.067383,17.1459,2.44664,5.28273,-37.0583,168.843,206.764,45.27409
wicdwn,-12.807045,45.367591,34.455078,18.6248,4.19112,6.26925,-16.5613,69.4737,161.715,100.7762
wicgmx,-12.941971,45.342117,31.631836,17.268,4.26463,9.40857,-56.3103,59.0691,277.029,63.96273
wicnbv,-12.869841,45.317777,33.014648,21.0025,7.47866,8.53056,-51.1216,50.5352,269.715,67.11518
wicpee,-12.79357,45.342418,31.631836,5.56994,2.80166,3.90715,-7.96884,120.531,230.093,46.32249
wicqqz,-12.84312,45.386965,39.006836,7.54146,2.72092,4.28896,-40.8996,80.4885,228.177,60.79316
wiculp,-12.826913,45.413638,22.701172,5.71119,2.32131,2.81144,-49.814,87.3633,166.042,17.41869
wicuun,-12.79641,45.349612,30.594727,36.003,12.1753,15.0079,2.03533,76.8635,35.3016,59.91676
wicwft,-12.838149,45.373292,36.298828,7.62523,2.23009,3.58153,-8.82913,155.064,297.67,105.2789
wicxuq,-12.796255,45.274734,37.508789,9.41509,2.40973,3.00677,-14.8067,149.674,237.081,46.89187
widbjx,-12.836111,45.420102,17.688477,18.3157,6.2212,7.54807,-47.3283,87.2445,271.622,56.94699
wideud,-12.792884,45.353219,32.841797,4.68496,2.18792,2.41915,-35.6727,103.602,110.397,23.87454
widhnt,-12.928277,45.220403,37.681641,24.628,3.89285,12.076,-35.8416,87.8071,92.5627,83.30747
widjep,-12.778717,45.335969,31.689453,28.4389,5.74437,19.6541,-28.2273,153.085,276.647,102.4775
widpzp,-12.83603,45.374016,28.520508,13.3164,3.35974,6.0511,-35.659,113.674,110.689,81.12968
widuow,-12.909102,45.56908,37.912109,20.4326,9.97045,10.812,-48.9146,70.8529,254.355,463.5222
widwcd,-12.591443,45.054351,28.462891,23.452,4.92457,7.94723,26.567,139.953,283.089,191.524
widyvf,-12.840664,45.226385,27.541016,23.7991,7.57633,15.7155,8.43258,55.4541,131.215,120.1946
wieuiu,-12.812491,45.266777,41.830078,13.4865,2.82184,3.40809,-22.4511,153.792,143.656,82.29113
wifats,-12.801965,45.300641,29.327148,9.15434,3.35167,4.71447,-20.0122,146.577,266.9,27.57747
wifkyp,-12.820494,45.379806,35.780273,11.9881,3.34643,3.88479,-16.1231,155.359,189.058,53.51375
wifliy,-12.954016,45.358662,2.880859,14.4714,8.38696,10.6559,40.5184,43.2831,94.9806,171.2986
wifvtb,-12.954577,45.022936,35.722656,35.4853,10.525,15.2285,-17.3896,65.7001,157.751,1103.317
wigciy,-12.802763,45.346,30.652344,4.95098,1.97343,2.19034,-29.0385,159.651,271.765,19.60757
wigerb,-12.814242,45.443901,18.207031,24.442,11.0396,15.4201,-56.3193,88.6101,150.659,189.2218
wigxke,-12.829012,45.401393,23.104492,16.8425,5.52583,6.16388,-35.9694,89.0675,84.2122,75.08145
wihmat,-12.708187,45.102202,37.393555,6.826,2.33454,2.6283,17.8143,132.84,298.697,62.38415
wiiybh,-12.753091,45.249639,40.216797,5.06357,1.99935,2.11782,-0.246769,131.357,258.392,35.43056
wikmyu,-12.934261,45.37599,51.509766,13.6628,3.70169,8.58192,6.13354,41.5993,78.5894,218.9859
wilwls,-12.869031,45.269526,40.447266,30.7339,8.206,12.8877,-6.10102,74.6811,151.472,179.7768
wimbhv,-12.75587,45.229476,29.615234,26.5013,11.0978,14.5876,-24.5818,137.395,220.576,249.4178
wimish,-12.858067,45.451032,6.107422,58.1539,25.937,27.693,-7.78331,121.967,273.936,252.2822
winaon,-12.638467,45.190912,39.871094,43.2649,15.0485,24.7964,2.69963,11.4761,86.1614,2031.705
wiosas,-12.699215,45.180676,9.333984,53.3212,23.7352,28.1177,-3.22378,65.8297,114.579,235.2988
wirjnt,-12.786415,45.299236,30.479492,15.6632,4.9453,8.65771,9.71409,123.378,198.406,62.44849
witksv,-12.799056,45.263208,41.426758,18.4875,2.99108,6.08388,-32.3431,128.607,116.928,83.90705
wivqqq,-12.887718,45.432258,5.300781,38.0157,21.1787,35.0537,-15.6577,82.1603,105.304,640.9546
wiwbzc,-12.802102,45.369761,33.360352,6.58945,2.26565,5.42268,-36.4111,136.112,115.51,72.39466
wiwjih,-12.574475,45.051528,5.876953,33.1629,6.86794,15.9663,2.60301,140.447,188.482,191.1191
wixsxl,-12.821129,45.341642,27.080078,103.764,20.0696,24.03,0.97654,78.8625,183.55,414.2825
wiyreg,-12.728832,44.92939,19.186523,30.7121,7.91536,18.2474,-4.59746,106.059,194.705,57.32388
wizvrm,-12.825271,45.294109,34.339844,51.6624,21.1496,35.8033,-2.05365,56.7656,94.9625,199.1553
wjafzx,-12.80418,45.347437,32.611328,37.3399,21.2701,35.8995,-1.10478,76.9297,83.9822,251.9785
wjapyh,-12.880454,45.324236,46.208984,8.17681,3.02034,4.92919,9.28284,38.0544,90.9857,124.4958
wjatbo,-12.82464,45.330834,33.936523,8.76246,3.02878,3.2726,-12.8955,119.938,205.389,44.44567
wjconm,-12.872638,45.303367,8.008789,26.7622,4.30972,14.028,-17.3881,108.189,197.391,44.6387
wjdxkb,-12.569409,45.273098,18.091797,28.3636,7.84041,16.0721,-8.59793,155.469,342.595,300.6694
wjeoet,-12.767865,44.97748,32.957031,37.2895,15.6173,18.8963,-20.3357,110.667,198.491,3176.206
wjfmgo,-12.925727,45.347192,37.681641,23.0203,7.14581,8.41191,-5.51753,140.417,243.858,136.4133
wjfrkk,-12.859432,45.420782,4.839844,46.0407,24.7888,32.7948,-30.5049,102.25,255.732,317.6713
wjgbfb,-12.676549,45.160587,45.517578,10.7797,2.98067,3.62508,4.89353,141.004,219.895,156.9225
wjhcpg,-12.806149,45.274712,41.081055,5.61167,1.66828,1.94294,-15.3688,127.783,266.578,30.06615
wjiekt,-12.789195,45.277631,30.825195,3.98089,1.37376,1.97132,-19.134,132.945,220.16,16.75801
wjiwbx,-12.88116,45.323514,24.026367,24.6178,4.04094,5.70233,-30.8776,136.505,255.092,17.39028
wjjcmi,-12.847291,45.34951,38.200195,4.26842,2.4852,2.8621,-14.418,131.453,259.446,34.6335
wjjqll,-12.881933,45.357364,0.691406,24.4621,7.93895,14.447,-44.8238,123.799,269.869,278.8099
wjkckz,-12.773497,45.212874,43.961914,10.996,2.4013,3.8871,-14.2615,124.965,190.397,49.67087
wjkmit,-12.830276,45.322181,32.899414,8.40222,3.24987,3.76796,-26.5245,118.574,280.119,32.68425
wjkngf,-12.862945,45.408533,6.625977,34.0013,3.7442,14.4967,-37.8104,116.026,228.564,55.85146
wjknsg,-12.847468,45.451769,14.922852,28.1344,2.93752,3.85822,-56.84,127.236,134.599,71.97358
wjlbld,-12.777826,45.250299,35.088867,4.78637,1.69049,2.5292,-3.92791,127.414,210.991,27.7133
wjlful,-12.875771,45.138431,5.300781,65.2679,19.7584,29.0307,4.02951,65.4751,44.6144,1203.426
wjlvgf,-12.85713,45.322125,26.331055,8.94431,3.87912,6.77005,-38.6911,41.3705,90.31,65.8574
wjlwtf,-12.876979,45.353772,33.59082,9.20271,2.3548,3.15022,-15.0901,154.061,274.359,91.03597
wjmcqz,-13.184548,45.451952,1.382812,52.8163,26.3081,43.771,3.86928,157.637,295.452,12578.52
wjmhhb,-12.779209,45.237337,39.006836,5.15265,2.10251,2.3443,-1.90781,131.133,200.828,38.0605
wjmkic,-12.999275,45.375867,32.611328,38.7306,8.39153,25.5937,0.48172,151.474,333.211,284.5614
wjmnut,-12.817662,45.376931,21.491211,24.4988,4.72077,6.92857,-25.798,72.4896,102.019,42.8697
wjmoel,-12.887518,45.322781,6.683594,71.5683,17.2846,24.892,-10.759,118.625,203.665,754.209
wjmudd,-12.642477,45.105996,32.841797,28.0473,7.20706,9.29109,9.49642,132.399,253.801,58.36259
wjmvqu,-12.774485,45.340297,36.183594,27.2096,8.30804,10.1464,-28.7385,107.698,223.513,590.5051
wjngxc,-12.826102,45.355313,36.47168,6.84513,2.63784,3.2415,2.9212,23.5754,74.3684,47.5647
wjnkbh,-12.752107,45.478555,41.714844,39.2387,11.591,15.1835,-35.7715,109.078,245.599,1638.827
wjnlbg,-12.879194,45.406344,27.195312,103.868,18.1031,25.4685,-1.23049,109.514,158.403,650.6775
wjnlhp,-12.945839,45.560394,38.373047,16.011,3.904,7.67522,-46.6361,135.52,87.0564,250.4347
wjnmeb,-12.965656,45.58919,25.236328,20.0098,5.58013,9.12013,-48.111,143.963,255.132,237.3718
wjnnej,-12.772228,45.27479,38.776367,14.901,2.85891,3.71044,-34.1225,132.86,173.096,67.58273
wjnslw,-12.741881,45.292855,41.599609,11.1679,3.90805,4.50814,7.27333,142.232,229.825,97.59347
wjnxil,-12.858101,45.474077,1.267578,58.3505,15.6945,23.7885,-24.4685,103.874,235.347,435.2942
wjnxzl,-12.820389,45.325083,12.387695,7.4444,2.24765,2.83302,-70.3271,125.892,254.641,15.44006
wjofaw,-12.69391,45.333265,28.923828,21.1861,7.19206,10.9376,-1.9257,161.55,189.749,83.08054
wjogch,-12.83045,45.415792,28.635742,8.66841,2.21928,2.8488,-24.7015,139.109,247.185,84.59739
wjohhh,-12.804968,45.391356,29.211914,7.30685,2.79353,4.57518,-0.436177,156.793,199.579,49.36236
wjolor,-12.685297,45.269952,42.521484,15.3451,5.24151,5.45891,-11.6425,133.976,199.891,256.7268
wjomzv,-12.81277,45.407902,20.857422,22.8116,6.44659,8.96684,-38.3237,103.673,92.8118,105.4585
wjoowj,-12.867086,45.353792,34.743164,3.77975,1.68898,2.30151,-36.4038,179.604,272.128,23.42534
wjoqzv,-12.819067,45.372609,37.854492,13.2878,2.8064,3.16696,5.65044,28.1474,129.874,81.79986
wjoubn,-12.762276,45.248897,37.163086,9.04954,2.57194,2.81682,-15.722,128.737,224.359,63.96907
wjovyn,-12.81196,45.351021,34.397461,6.16323,2.22376,2.4901,-21.2431,141.333,268.541,48.31308
wjpadf,-12.782096,45.263248,38.776367,9.38361,2.31375,3.07277,-9.13889,153.186,270.916,79.78612
wjpfsv,-12.659664,45.189417,36.759766,25.7291,7.90167,11.0847,-5.60815,139.705,308.321,120.348
wjpulx,-12.800557,45.303524,26.907227,6.10896,2.99378,3.76419,-10.0549,149.906,160.635,18.87032
wjpveo,-12.826747,45.324349,39.064453,24.5859,3.4722,8.59206,-26.3164,86.2369,173.787,304.5421
wjpwij,-12.888289,45.35519,31.286133,13.0605,2.77445,4.87064,-19.0126,140.665,298.283,44.22632
wjqefv,-12.828939,45.361068,32.323242,6.47454,1.95023,2.58403,-23.8067,138.276,248.882,46.18864
wjqgor,-12.774378,45.288463,37.105469,17.7809,6.10938,7.17039,-33.4981,112.568,224.979,90.93166
wjqupv,-12.853094,45.115451,0.230469,51.2725,26.5628,40.4718,-11.6394,69.2633,122.888,513.8814
wjqwyh,-12.85595,45.453195,20.338867,24.9539,8.07791,10.1406,-45.3415,85.9105,270.378,48.40701
wjrezf,-12.838932,45.417217,15.038086,27.1579,2.9285,5.27024,-51.225,122.709,116.585,68.47413
wjrloo,-12.781125,44.929198,11.811523,34.0143,9.14405,17.0079,11.6377,97.7948,330.129,41.70308
wjrupp,-12.89457,45.315563,35.376953,25.5825,8.75237,18.1619,-8.448,171.988,333.596,159.3947
wjrxme,-12.838428,45.563399,13.251953,33.099,9.84273,12.8605,-63.5924,70.409,254.715,122.5378
wjsear,-12.787716,45.248836,32.899414,4.3838,1.54983,2.00061,-10.3135,130.265,223.558,20.83727
wjsokv,-12.821058,45.30708,37.451172,20.3926,2.53225,5.10361,-13.8287,30.1937,170.397,106.6602
wjssak,-12.810451,45.303503,28.290039,9.36091,4.72504,5.27907,-60.8725,163.218,94.4039,20.11638
wjsvnr,-12.778491,45.232299,39.986328,5.28282,1.97381,2.17397,-5.1666,130.375,211.718,33.3115
wjszyl,-12.93051,45.268662,36.010742,18.3418,3.32104,13.6208,-30.9491,111.077,277.868,51.8777
wjtbma,-12.903125,45.353,32.611328,15.4709,3.09907,9.82115,-63.1264,100.467,258.029,86.95453
wjteex,-12.958884,45.319028,42.00293,16.6268,3.13444,4.97238,-11.7956,68.0983,75.1696,52.81535
wjtkyg,-12.934307,45.401924,38.142578,21.0053,4.38082,14.3998,-41.9197,141.696,277.371,163.0937
wjtsue,-12.895393,45.375344,30.709961,7.47561,2.28774,3.41237,-17.2907,165.9,269.976,38.46262
wjtydg,-12.811976,45.359662,35.43457,7.30179,2.42499,2.84442,-21.4457,160.021,293.63,56.73438
wjuaiv,-12.900193,45.301146,39.986328,26.4877,10.2608,19.0666,8.34843,176.811,311.922,162.5281
wjuhtu,-12.928863,45.546007,39.294922,15.824,3.83551,5.90644,-32.1134,150.523,295.806,206.6937
wjujng,-12.832782,45.338378,22.902832,2.6578,1.34048,1.8518,-35.946,161.435,245.655,9.901831
wjujuz,-12.857967,45.390538,35.837891,12.9689,2.7972,4.44731,-68.827,74.1633,229.078,102.1551
wjulwh,-12.594849,45.273039,42.751953,34.4278,6.94587,12.8231,3.91264,5.85599,88.8207,103.0911
wjvggt,-12.750342,45.284198,43.904297,15.2507,10.0361,14.0351,4.83858,307.226,214.619,135.4015
wjvioy,-12.832506,45.379064,35.837891,15.0518,4.2631,6.32941,-49.3667,108.319,256.985,109.0349
wjvmsa,-12.837495,45.402818,12.157227,16.5793,3.40548,8.79584,-62.9441,149.398,75.7986,56.64403
wjvtgy,-12.753316,45.356177,48.052734,17.2239,6.97403,10.9616,-22.9749,149.047,176.966,486.9514
wjvyhh,-12.847257,45.332227,29.211914,4.17201,2.07339,2.40382,-6.10085,160.919,230.756,27.40532
wjwbeh,-12.767438,45.35039,36.529297,16.3281,4.67057,5.93084,-42.0924,127.008,250.361,140.474
wjweiu,-12.782269,45.345321,34.282227,13.9519,3.00156,9.45106,-37.4891,155.288,294.364,60.09817
wjwfeq,-12.875477,45.309122,45.459961,11.7557,4.07855,5.73354,-58.2899,81.4216,238.206,62.03849
wjwiit,-12.634194,45.177972,16.017578,21.8548,9.65911,14.9572,5.11748,142.035,194.687,310.4352
wjwivg,-12.729708,45.223063,37.163086,10.9958,2.1995,3.95927,-20.6079,127.174,142.165,31.7219
wjwkrg,-12.824266,45.320394,22.499512,7.66619,1.45037,1.87841,12.6956,161.399,221.12,10.45666
wjwney,-12.893832,45.300439,36.125977,6.16412,2.33716,3.0854,-12.1789,156.651,312.479,54.42867
wjwucg,-12.830848,45.259533,25.582031,31.4255,10.7267,25.1554,33.4036,131.623,270.726,32.38566
wjwwtm,-12.832566,45.413628,35.146484,12.2452,3.61843,4.77602,-30.4585,134.252,122.516,129.1704
wjxbuy,-12.846675,45.399201,33.533203,24.8565,7.08361,9.35781,-22.5843,91.3635,158.633,399.7352
wjxelb,-12.881163,45.324955,29.557617,9.82451,2.50171,2.95936,-18.1664,137.832,274.591,44.58635
wjxfgj,-12.847321,45.365353,27.022461,17.7933,3.02466,9.86605,-27.6114,89.454,270.75,67.10628
wjxftt,-12.795416,45.217858,6.107422,36.6728,5.36287,14.7984,36.5236,158.273,216.677,140.1318
wjxinb,-12.925634,45.30109,36.298828,34.665,10.2683,13.7871,-29.5207,81.4359,150.423,297.8059
wjxlcz,-12.982366,45.40472,33.994141,18.8816,5.95897,13.3889,-7.06274,175.222,342.06,303.285
wjxocs,-12.857115,45.314923,32.78418,7.05812,2.24826,2.72152,-11.1617,152.61,272.929,62.69208
wjxtsy,-12.877053,45.394104,35.780273,6.99505,2.22188,3.31253,-13.9814,161.234,287.683,68.92943
wjxvxp,-12.833109,45.325056,40.504883,3.33635,2.53398,2.98279,-25.9938,116.937,122.794,41.62446
wjxwve,-12.865066,45.40925,5.761719,33.5049,13.0475,23.8237,-10.6131,112.383,257.178,865.2405
wjydoa,-12.918012,45.378182,38.084961,12.1514,2.33948,4.1089,-16.4763,160.187,275.858,55.6493
wjyfuf,-12.918001,45.372419,38.545898,13.1942,2.59738,4.18427,-15.4117,157.443,272.558,89.36689
wjynrb,-12.77019,45.31295,31.689453,4.28999,2.06599,3.28433,12.3373,148.006,342.778,28.71388
wjyrcl,-12.755036,45.178367,37.624023,4.95431,1.79903,2.32185,-7.48702,126.712,298.63,25.44489
wjytsr,-12.801118,45.238003,21.548828,15.6346,7.97108,11.8265,-7.66157,21.335,48.3368,274.303
wjytzd,-12.87753,45.278148,25.927734,14.6412,4.76404,7.66305,44.1785,153.809,276.977,56.33305
wjzxzd,-12.783591,45.300682,28.866211,6.13187,1.84145,2.21741,-20.5659,153.167,224.951,21.706
wjzzfu,-12.752846,45.151738,41.369141,22.4488,6.38024,8.74862,1.15209,104.214,357.664,181.7173
wkafnp,-12.807615,45.299189,29.788086,20.7659,4.24862,8.55705,-20.1095,127.693,233.339,41.10731
wkamdt,-12.673869,45.218165,55.888672,43.2077,4.9506,10.2246,-23.6798,127.922,244.865,213.7364
wkamoa,-12.798463,45.315769,43.673828,8.83126,3.10011,3.31315,-5.23894,136.766,247.593,130.5494
wkauix,-12.78793,45.349629,35.780273,11.0551,2.40535,3.35442,-21.3629,155.024,271.98,83.6903
wkbpaf,-12.733236,45.220894,42.521484,12.8225,3.32049,6.24921,-9.41609,141.072,204.326,146.421
wkbqos,-12.797854,45.365449,33.014648,5.61931,2.15767,2.79986,-14.9809,156.137,292.742,56.20262
wkbzfu,-12.938777,45.564725,38.027344,57.8389,7.5063,16.2084,-12.3125,139.205,187.708,709.2394
wkcacx,-12.954354,45.19224,33.706055,24.6671,6.71863,11.8253,-30.8429,60.1348,102.868,68.88931
wkcdqc,-12.774205,45.213592,43.558594,23.0157,2.36013,4.63447,-20.641,123.67,159.94,61.06686
wkcork,-12.804229,45.373357,22.009766,81.2533,20.1048,22.904,-0.714015,85.4954,205.833,329.8013
wkdgvl,-12.733727,45.474264,29.154297,28.5921,12.5942,15.1196,29.0301,12.9435,103.786,169.2283
wkdicm,-12.756616,45.246031,36.010742,8.37548,1.89205,3.29566,-15.6757,127.062,204.431,33.44271
wkdqkt,-12.874211,45.385467,30.249023,14.2563,2.48083,7.20489,-42.3014,129.943,247.394,51.8776
wkekaa,-12.875373,45.261588,34.973633,5.18558,2.24663,3.00873,24.5465,160.301,254.343,27.03359
wkfgwv,-12.780771,45.303568,38.776367,8.47046,2.15197,3.30698,-33.1235,137.416,295.375,45.61531
wkhgea,-12.816747,45.273967,23.96875,89.215,26.6275,56.0609,-5.60032,109.561,267.871,2867.723
wkhgqj,-12.769523,45.332388,33.014648,11.1861,2.5291,5.43795,-24.4123,149.078,269.789,30.69791
wkhkyh,-12.773181,45.399333,36.068359,12.3497,4.20524,8.36924,-18.2906,165.99,258.184,111.5963
wkihbo,-12.809696,45.281184,37.912109,21.4554,5.63141,8.12073,-19.7301,86.8223,178.59,261.7068
wkilge,-12.876456,45.461085,47.246094,69.8736,25.2749,29.6161,-1.42056,137.354,285.79,1010.68
wkjdiq,-12.872836,45.407076,38.776367,9.16519,3.81717,8.43877,-5.90573,115.024,239.319,68.8922
wkktiw,-12.759022,45.384961,36.068359,18.096,4.3571,6.9133,-44.624,14.8206,89.7387,88.90904
wklhgt,-12.730471,45.246814,38.373047,12.2619,4.36646,5.53311,-3.79357,118.986,209.441,136.7261
wklhne,-12.810579,45.368305,31.977539,7.17566,2.79763,3.40526,-23.8287,138.19,124.848,59.05634
wkmkul,-12.876322,45.380421,36.183594,91.0732,17.8851,23.0876,-3.04764,105.552,340.427,774.3097
wkndnw,-12.812755,45.399262,33.533203,98.9837,19.8127,20.3475,-3.55307,88.7605,167.802,224.6176
wkpzbk,-12.746826,45.292124,39.12207,12.888,2.19397,2.76348,-24.7096,131.078,229.13,75.86931
wkrcaw,-12.771052,45.394298,26.561523,10.3547,4.44249,6.51767,29.1491,11.2492,97.7578,63.21128
wktolg,-12.829556,45.315702,20.857422,69.1891,21.7825,36.5628,0.723212,88.7347,80.6885,407.6648
wktsvr,-12.835262,45.341613,38.833984,51.048,21.8893,34.9813,-4.88254,58.6849,96.5753,299.2589
wktyof,-12.755836,45.215078,38.833984,8.3876,2.15721,3.2823,-14.0749,123.18,149.429,47.5051
wkuxrk,-12.86363,45.396289,16.017578,28.9043,3.68866,12.4595,-32.5487,113.082,205.017,121.268
wkzqeh,-12.89435,45.217608,9.794922,53.5308,11.2234,18.9482,-0.444315,115.601,199.011,70.17704
wlabwu,-12.911577,45.338577,35.376953,11.006,2.49331,3.53531,-17.7607,153.27,265.338,88.54625
wlacir,-12.80344,45.330878,36.817383,7.94096,1.98648,2.32867,-21.329,28.0708,126.461,23.90339
wlaluy,-12.93173,45.583462,35.607422,10.1314,3.55149,8.95894,58.0158,246.618,68.3888,299.4478
wlbcya,-12.948682,45.574799,34.224609,9.16767,2.75518,7.04094,-70.8809,98.5085,102.772,248.6158
wlbiwy,-12.734589,45.196417,38.027344,8.82703,1.96174,2.01342,-8.22408,127.74,276.239,32.14284
wlbmsj,-12.797813,45.34385,34.973633,6.39886,2.29701,2.52979,-17.871,140.736,273.767,52.69373
wlcaaz,-12.717493,45.14464,58.769531,66.9356,28.7383,50.362,-7.09279,79.0022,86.2269,1823.313
wldmis,-12.922996,45.399063,38.373047,79.3661,14.6971,19.5912,-2.33494,120.412,170.583,305.496
wldqbs,-12.792767,45.295622,32.380859,23.2516,4.1005,14.1268,-25.7915,113.167,205.946,106.1992
wldzzz,-12.843853,45.402086,6.798828,40.3121,6.60863,13.3812,-31.7903,118.035,171.553,144.1045
wlfgfd,-12.980158,45.356449,5.588867,34.0527,4.65984,14.6835,-35.8524,140.352,183.971,13.59734
