Name,bias_lat,bias_long,bias_depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume,ref_lat,ref_long,ref_depth,majorAxisPlungeSin,majorAxisPlungeCos,majorAxisAzimuthSin,majorAxisAzimuthCos,majorAxisRotationSin,majorAxisRotationCos
vypaqp,-12.787797,45.284833,47.073242,7.36863,2.62803,3.90342,63.1854,72.8669,313.156,56.47047,-12.748331,45.336751,45.229492,0.8924708977294851,0.45110497304499647,0.9556229870468231,0.2945924415658135,-0.7294941068578904,0.6839870964130893
vyqdcm,-12.501256,45.146687,39.525391,27.3863,7.42527,21.2161,30.8468,161.68,287.995,579.8475,-12.820426,45.343804,39.12207,0.512744304525339,0.8585413666078219,0.3143238488429037,-0.9493158157581614,-0.9510834794937468,0.308933997860494
vyqffr,-12.815596,45.407897,27.310547,20.5596,5.29486,6.65711,-44.3497,119.296,90.3997,76.86322,-12.80074,45.398563,34.051758,-0.6990358349714053,0.7150866391045425,0.8721034356472508,-0.4893215686358629,0.9999756672454808,-0.006976024437707119
vyqgrk,-12.849445,45.36751,6.337891,37.7906,14.5649,18.407,-22.7951,113.639,231.015,301.4177,-12.789498,45.437462,39.12207,-0.38743674625356556,0.9218962889894124,0.9160900083550465,-0.4009726880874192,-0.7773106905158231,-0.629116913148752
vyqihw,-12.812029,45.388463,30.479492,5.25235,2.34255,3.19156,-17.9822,118.42,238.365,48.54949,-12.794771,45.420533,27.512207,-0.3087215160643575,0.9511524722771447,0.8794824951097234,-0.475931235364496,-0.8514066904740443,-0.5245060985498977
vyqmoc,-12.702361,45.318853,54.505859,35.0703,5.08719,15.6269,-10.7398,135.387,260.94,379.6494,-12.780109,45.546547,43.184082,-0.1863491337133477,0.9824835878345678,0.7023145885054486,-0.7118667141905305,-0.9875239812756824,-0.15746868388802154
vyqvxa,-12.806857,45.27543,41.599609,7.47282,2.55302,3.46804,-3.64222,129.925,232.732,112.3578,-12.827352,45.276103,40.389648,-0.06352592636523521,0.9979801885205131,0.7668851935940579,-0.6417843094422021,-0.7958118045420162,-0.6055440295730609
vyqzbl,-12.756797,45.329535,42.924805,9.78125,4.04734,6.46828,-0.390257,146.27,320.143,78.52024,-12.826212,45.417239,41.887695,-0.00681121691275963,0.9999768033930424,0.5552799615309232,-0.8316634922384272,-0.6408736999932888,0.7676463382684191
vyrafe,-12.781599,45.364761,33.072266,13.6121,3.9257,7.41673,-28.6049,145.102,270.331,99.68094,-12.793696,45.411536,29.90332,-0.4787669422890902,0.8779420339470909,0.5721172443957501,-0.8201718470326895,-0.9999833129518452,0.005777007690151648
vyrdsa,-12.792095,45.312182,36.702148,10.1711,2.20861,2.97806,-16.0703,154.323,276.608,67.59799,-12.832869,45.384464,35.981934,-0.27681658390661135,0.9609227746672852,0.43329733415754895,-0.9012510306301799,-0.99335670766362,0.1150758503757117
vyrfuk,-12.849301,45.295496,17.169922,15.9074,4.39517,9.50536,-27.1532,63.7223,63.7412,67.80555,-12.795172,45.450412,25.985352,-0.45637128682946543,0.8897894405743517,0.8966588095173161,0.44272223720408416,0.8968048002883128,0.442426434766097
vyrjlm,-12.796236,45.266095,35.665039,8.2967,2.21115,2.5949,-17.4054,150.094,216.063,30.97028,-12.812232,45.310339,36.385254,-0.29913072595999185,0.9542121403475478,0.4985785182356623,-0.8668445426683675,-0.5886744574354289,-0.8083702018030497
vyrjww,-12.832377,45.312816,32.150391,6.08572,2.45833,2.74562,-8.1539,150.92,261.493,61.25381,-12.766344,45.332755,34.483887,-0.14183251685074053,0.9898906692982737,0.48603034675635026,-0.8739419328719168,-0.9889977976545835,-0.14793024110838024
vyrnrq,-12.775711,45.252464,36.759766,25.7654,8.16934,10.5794,-29.0514,108.747,244.982,376.7557,-12.793836,45.299579,34.253418,-0.48559404572750875,0.874184432916756,0.9469469587281129,-0.3213898837169238,-0.9061749728717019,-0.4229029658692055
vyrpfg,-12.932673,45.288107,0.230469,29.7,10.3272,16.0325,-29.1909,111.313,238.781,508.3729,-12.803773,45.415658,29.024658,-0.4877210111704042,0.872999550551384,0.9316087845145761,-0.36346261515494854,-0.8551924288711537,-0.5183106304152529
vyrxck,-12.787168,45.321553,36.529297,23.309,5.65914,11.4319,-21.3582,134.224,258.116,158.3927,-12.8075,45.426272,32.812988,-0.3641974377355377,0.9313217630587557,0.7166185169291919,-0.69746534049672,-0.9785665300194223,-0.20593092610326205
vysanq,-12.883008,45.203232,30.306641,23.3697,5.14936,11.3691,-9.50714,86.6067,149.166,298.3488,-12.766868,45.42742,37.508789,-0.16517051204696329,0.9862650262227409,0.9982467562116043,0.05918964194020574,0.5125524917495484,-0.8586558933596911
vyshpy,-12.813631,45.155889,41.253906,38.6341,16.7631,18.7891,-21.6868,110.481,202.591,3610.218,-12.756946,45.41016,37.163086,-0.36953269068548134,0.9292177304134637,0.936788270910294,-0.3498967497489816,-0.3841503003975565,-0.923270570691207
vysnlf,-12.700753,45.231052,36.644531,68.2535,20.6243,23.2108,1.67604,76.8957,59.3821,934.5425,-12.770384,45.416616,33.533203,0.029248244672656288,0.9995721785761988,0.9739589545464227,0.2267244028745902,0.8605829533689221,0.5093102987087771
vysppi,-12.801428,45.387762,18.322266,22.4204,5.56983,12.9975,-40.9775,91.4116,127.445,86.03172,-12.660612,45.292317,35.895508,-0.6557626046527486,0.7549671558015242,0.9996965227980293,-0.02463457540793308,0.7939373436980246,-0.6079995841131183
vysytp,-12.933902,45.208863,15.787109,28.37,19.7352,22.5754,-18.4306,24.7254,63.4389,104.1474,-12.720209,45.415983,39.813477,-0.3161557588307273,0.9487072974095683,0.4182697867848796,0.9083228420902622,0.8944580291919355,0.4471519137989667
vyualj,-12.79496,45.330896,37.393555,10.8107,3.08123,4.16417,-24.7618,162.138,275.48,66.80129,-12.879573,45.421108,35.751465,-0.4188467597012549,0.9080569320740629,0.30672542893930865,-0.9517980412051693,-0.9954295942026062,0.09549828786755626
vyuhhi,-12.877035,45.384021,32.899414,7.64633,2.27736,3.47855,-15.0986,157.812,276.928,71.83611,-12.807862,45.431671,31.631836,-0.26048091761813813,0.9654789959169556,0.3776468646510811,-0.9259496992921419,-0.9926985134516654,0.1206219772299137
vyuixh,-12.814166,45.397819,12.214844,36.198,14.9551,18.5214,-31.945,83.044,87.9441,740.3346,-12.797415,45.321891,31.199707,-0.5291049524743792,0.8485563913300547,0.9926394478975742,0.12110708681823354,0.9993563020668093,0.03587452465681221
vyunde,-12.727808,45.321678,39.755859,21.0626,9.02576,9.24262,-39.3414,121.573,147.746,116.2938,-12.777141,45.443601,32.294434,-0.6339398580992922,0.773382348074385,0.8519737621049888,-0.5235844809433068,0.5336735575554351,-0.8456905663220595
vyuqgd,-12.758019,45.241708,38.200195,20.7586,2.49029,3.10953,-31.1506,135.345,283.879,62.54041,-12.794758,45.412614,28.203613,-0.5172893281414498,0.8558105812567215,0.7028362253219772,-0.7113516994955131,-0.9708044645512324,0.23987224017671357
vyurix,-12.85652,45.371817,29.960938,91.2946,16.1525,22.3832,-1.18496,105.321,160.403,555.3655,-12.821825,45.3366,34.973633,-0.020679979215396584,0.9997861463631363,0.9644606391483228,-0.2642265609919046,0.33540224327756557,-0.942075015699056
vyutwp,-12.724969,45.315926,25.005859,16.8618,7.52384,10.1459,7.54066,148.796,245.16,473.256,-12.715947,45.403035,36.702148,0.13122973900647755,0.991351983707246,0.5180867238012562,-0.8553280929683538,-0.907484424541117,-0.4200857284118061
vyuxor,-12.801313,45.327283,34.685547,24.9561,8.3723,9.90375,-30.2342,107.79,230.007,461.0316,-12.796338,45.313613,39.467773,-0.5035357448684461,0.8639743940880303,0.9521827321359029,-0.30552912237986013,-0.766122968722956,-0.6426940149053239
vyuzje,-12.813271,45.300616,40.043945,3.8999,2.38759,2.53094,22.3077,93.864,284.645,30.53406,-12.787144,45.310033,31.228516,0.37958049536209726,0.9251587147839363,0.9977268171653141,-0.06738841376061595,-0.9675108972254932,0.2528293174256519
vyvaqm,-12.749484,45.218694,37.739258,17.6246,4.57926,8.28899,5.06836,103.332,262.48,73.78048,-12.786415,45.299236,34.858398,0.08834424737640906,0.9960900029392403,0.9730502369913534,-0.23059322689764958,-0.9913992387361745,-0.13087226380457223
vyvgxo,-12.798318,45.24953,28.923828,17.9681,7.09109,13.6651,-25.0567,121.566,262.344,418.9078,-12.788208,45.311831,31.026855,-0.42351493837084536,0.9058891195818277,0.852037723658175,-0.5234803888049632,-0.9910858014977161,-0.1332251255192866
vyvjrs,-12.92491,45.293167,28.866211,17.8646,8.94215,11.547,-35.2269,106.078,223.471,54.86833,-12.827498,45.34667,39.813477,-0.5768158969004161,0.8168741770205302,0.9608855645116336,-0.27694572015678304,-0.6879873425755471,-0.7257226856422754
vyvkxp,-12.886244,45.396248,3.341797,39.5303,5.61064,17.5923,-28.3293,112.101,203.674,121.5124,-12.785191,45.397152,32.438477,-0.4745384068419239,0.8802347984668231,0.9265220643786016,-0.37624043405728513,-0.4015322207810328,-0.9158448971712688
vyvtdr,-12.752297,45.212928,39.698242,18.0508,7.28556,8.39707,-27.1639,116.663,268.926,70.12204,-12.772338,45.326623,33.475586,-0.4565374472530236,0.8897041976160912,0.8936613595792032,-0.44874199089794364,-0.9998243207026573,-0.01874373846034754
vyvxgn,-12.82962,45.347386,36.990234,10.3545,2.26263,2.96379,-45.7907,144.231,246.426,71.31216,-12.832799,45.347019,37.307129,-0.7167974374207712,0.6972814594602496,0.5845187616325108,-0.8113801928193688,-0.9165443078348268,-0.39993315913484645
vywdnc,-12.858492,45.297636,37.624023,8.35866,2.46493,3.21604,-5.5337,155.616,266.278,59.8945,-12.78643,45.306435,39.928711,-0.09643120401998895,0.9953396520239989,0.4128501028672768,-0.9107989858154646,-0.997890766081464,-0.06491547557669794
vywnyc,-12.780715,45.27765,37.27832,5.57897,2.36025,2.44498,-4.69021,138.415,298.05,46.64997,-12.803059,45.316839,37.364746,-0.08176821426306384,0.9966513729164425,0.6637304168197957,-0.7479718803459259,-0.8825375654836709,0.47024190105748265
vywphs,-12.77932,45.286292,36.586914,7.99667,2.12561,3.06009,-13.7068,123.998,142.412,53.01412,-12.798509,45.338808,36.068359,-0.23695345016807892,0.9715210046383165,0.829057091564598,-0.5591639642595452,0.6099792137656278,-0.7924174144817027
vywpyn,-12.775832,45.307178,37.220703,26.6799,8.71318,11.7331,-32.3053,109.696,254.176,470.9863,-12.816295,45.402856,29.442383,-0.5344305358943328,0.8452124007039273,0.9414940762063215,-0.33702953055838475,-0.9621038566342373,-0.2726832760723089
vywqly,-12.803443,45.332318,41.657227,13.5159,1.93602,5.44188,-44.1772,85.8863,146.418,31.46715,-12.769647,45.39862,35.319336,-0.6968797637907906,0.7171879773245587,0.9974236586558431,0.07173594045938328,0.5531298520137868,-0.8330950526867905
vywsbd,-12.90032,45.36453,5.876953,35.0935,15.0578,16.3483,-22.634,143.104,259.323,324.8007,-12.876925,45.326404,28.290039,-0.38484309893641716,0.9229820091426566,0.6003643953416684,-0.7997265737775836,-0.9826872487274555,-0.1852721543796151
vywvbq,-12.785792,45.340274,40.332031,87.8298,18.9037,22.6306,-4.19916,75.5808,196.896,717.5353,-12.769543,45.342467,40.735352,-0.07322357572586487,0.9973155508453273,0.9684997699660015,0.24901444852819712,-0.29063539470040456,-0.9568338765675785
vyxniw,-12.823239,45.336598,27.713867,4.36884,1.75245,2.38331,-18.3455,142.586,228.808,29.88891,-12.81196,45.351021,29.442383,-0.314746319207688,0.949175829098704,0.6075699337002239,-0.7942661869068237,-0.7525068719596855,-0.6585843967582664
vyxoaj,-12.863506,45.330033,38.373047,11.0885,2.97053,7.4105,-34.4134,112.812,111.62,118.6136,-12.800567,45.307844,41.657227,-0.5651599606652674,0.8249813445532168,0.9217819702957359,-0.38770865251849995,0.9296479295356032,-0.3684490834703844
vyxozd,-12.826788,45.344511,29.845703,80.0139,24.5683,38.8062,2.15833,82.7522,82.5361,235.793,-12.810342,45.435627,37.307129,0.03766105636516044,0.9992905707718152,0.9920097946409863,0.12616087878715893,0.9915269044127506,0.129901492776904
vyxqnm,-12.792012,45.273304,38.661133,9.26508,2.37732,2.92575,-14.1117,150.016,242.678,42.77118,-12.81366,45.317536,40.36084,-0.24381305798726452,0.9698222480201714,0.4997581405923974,-0.8661649963555613,-0.8884410583662629,-0.4589907251884668
vyxrza,-12.774788,44.9357,23.853516,33.6253,5.0808,12.8786,-7.93409,102.292,193.607,287.8269,-12.869014,45.346046,15.628662,-0.13803385771080404,0.9904275107878786,0.9770753095643421,-0.2128939629011239,-0.23526085878502684,-0.9719322652961634
vyxwgd,-12.84865,45.322143,31.977539,11.9189,2.74959,5.00274,-3.52451,143.009,269.475,36.87094,-12.743717,45.326323,36.903809,-0.06147551623937839,0.998108591738946,0.6016895663554059,-0.7987300330769112,-0.9999580202055561,-0.00916285035262578
vyxxcw,-12.787191,45.333072,41.599609,17.3125,3.3033,9.75879,-42.5525,133.151,95.7285,126.4939,-12.83672,45.278422,22.773193,-0.6762654895517338,0.7366579855274453,0.7295537932144749,-0.6839234334385476,0.995006043347815,-0.09981469682028866
vyybad,-12.926365,45.040318,22.355469,75.7276,24.3542,38.069,2.69844,141.577,275.406,573.6823,-12.759862,45.466306,32.899414,0.04707925378138026,0.9988911571654784,0.6214623249397767,-0.7834440494894624,-0.9955521041447932,0.09421256780745722
vyypsl,-12.850171,45.37831,37.047852,12.6632,2.71698,3.92437,-24.9108,86.4437,176.741,48.15533,-12.833305,45.433069,35.088867,-0.4212067796553629,0.9069646347969466,0.9980743290221936,0.06202929748834868,0.05684961386019472,-0.998382752957976
vyyumv,-12.848614,45.30486,26.791992,13.2566,1.66831,2.38396,-24.0472,124.64,223.209,8.651379,-12.812084,45.420144,38.661133,-0.4074890795290766,0.9132100799183865,0.8227397382537899,-0.568418264219303,-0.6846616036071865,-0.7288610900206127
vyyyso,-12.855776,45.352374,33.821289,7.58138,3.91705,4.48684,-4.78643,115.63,253.778,59.67907,-12.820326,45.29484,32.438477,-0.08344183044347656,0.9965126496599238,0.9016061632251741,-0.43255788795764755,-0.960186489994756,-0.2793598117688913
vyzbxz,-12.841017,45.39633,7.720703,29.3779,11.2848,11.7267,-26.8745,107.393,220.832,327.2354,-12.797752,45.31361,37.393555,-0.45203776203592805,0.8919988013969243,0.954276856119528,-0.2989242075754819,-0.6538432878545175,-0.7566299986965852
vyzlmu,-12.804295,45.410797,6.568359,26.0076,5.62154,12.3907,-53.3654,46.9304,240.442,95.76969,-12.820928,45.426969,30.162598,-0.8024572782135487,0.5967095747866823,0.7305247052899577,0.682886267954643,-0.8698567741625548,-0.49330436086002133
vyzrrm,-12.934282,45.387516,32.380859,30.26,5.22022,7.7572,-16.6887,149.582,222.013,165.3283,-12.832223,45.419749,41.225098,-0.287171610397376,0.9578791500924204,0.5063047058056217,-0.8623546514509461,-0.6692992033461833,-0.7429929854313324
vzafhd,-12.790146,45.402182,38.833984,9.67353,2.61852,3.77892,-19.8052,140.225,287.523,119.3796,-12.784932,45.455108,35.117676,-0.3388233104799987,0.9408500222008683,0.6397744116347787,-0.768562750995241,-0.9535961628647807,0.3010886217869529
vzavze,-12.738174,45.217283,36.010742,11.7589,1.8082,1.85841,-11.8383,139.254,256.469,22.33205,-12.782567,45.317603,35.348145,-0.2051503408794137,0.9787304724167223,0.6527068628589282,-0.7576105537654926,-0.9722434719824433,-0.2339714324175579
vzcegt,-12.756623,45.24891,32.323242,5.6693,1.62494,2.48689,4.90477,121.757,226.302,28.80753,-12.784698,45.323358,31.14209,0.08549987078443054,0.9963381815908922,0.8502879294906734,-0.5263178098473047,-0.7229912618147412,-0.6908571743417944
vzcjar,-12.909486,45.353708,32.899414,10.9181,2.36485,3.31598,-20.1884,158.409,271.822,59.27044,-12.854085,45.393066,35.693848,-0.34510818632131546,0.9385629119744783,0.36797849919484693,-0.9298342992868719,-0.9994944258193261,0.03179453972139846
vzcvej,-12.804043,45.281197,39.064453,21.4842,4.74699,8.74882,-23.7296,86.1597,182.949,172.1756,-12.787219,45.347471,34.685547,-0.4024207702781722,0.9154548179176963,0.9977546065565509,0.0669757052608063,-0.05144703758433189,-0.9986757243088451
vzcwml,-12.826815,45.358912,12.330078,72.3017,22.3487,33.9809,-2.20747,63.745,74.9636,270.0287,-12.806749,45.399633,23.479004,-0.03851808875793809,0.9992579030652875,0.8968341411482558,0.4423669554463471,0.9657612036735138,0.2594326453611531
vzdapj,-12.797659,45.270411,41.541992,15.9737,7.2998,12.419,-10.6257,111.613,286.19,66.64327,-12.769123,45.309712,40.476074,-0.1843922273678745,0.9828527389626149,0.9296929371448385,-0.3683355028001014,-0.9603423641844283,0.2788234989247909
vzdbgm,-12.752676,45.392891,31.516602,26.3013,6.06586,8.15906,18.383,39.0494,355.767,78.04348,-12.74383,45.385349,27.339355,0.31536748587710256,0.9489696248308244,0.629990206592268,0.7766030772523577,-0.0738125968513575,0.9972721296346645
vzdiin,-12.835998,45.356734,37.047852,19.2802,3.90248,5.46951,-9.98927,147.649,251.242,80.1678,-12.806096,45.432034,31.54541,-0.17346374590448005,0.9848402555017671,0.5351045203077459,-0.84478586182903,-0.9468852388486833,-0.3215716785577861
vzdwsc,-12.835078,45.255202,26.158203,16.3066,4.71107,10.4762,59.0201,120.132,305.669,132.4373,-12.836463,45.419742,42.895996,0.8573479290678911,0.5147373393518274,0.8648711892165695,-0.5019938506228108,-0.8123991341920558,0.5831017464936956
vzeljo,-12.712046,45.225266,39.871094,27.4619,6.46929,9.27489,3.43151,100.41,183.855,288.5946,-12.806041,45.398914,34.42627,0.05985534981467876,0.9982070612345729,0.9835399492984206,-0.18069080810616836,-0.06723169036793408,-0.9977373902035898
vzexjo,-12.728891,45.179157,12.214844,100.236,28.9406,51.9315,-0.75927,121.395,272.856,1800.2,-12.779366,45.30789,39.237305,-0.013251373559862575,0.9999121966946782,0.8535962606927403,-0.5209351434980859,-0.9987579152771767,0.04982596382597932
vzfybs,-12.945994,44.991266,10.601562,46.9755,23.2769,35.4537,-2.79438,144.977,298.663,1618.928,-12.792638,45.412617,32.236816,-0.04875179915982084,0.9988109240885786,0.5739052188340994,-0.818921729956523,-0.8774560955932529,0.47965696107347827
vzggva,-12.763156,45.328802,41.253906,41.638,22.616,30.3157,-26.1748,79.8483,79.2943,2442.379,-12.802586,45.44644,31.718262,-0.44111117525873006,0.8974524672994453,0.9843445396263893,0.17625500647559403,0.9825943208668042,0.18576436848950265
vzghmd,-12.876971,45.349451,31.170898,3.65384,2.19501,3.158,35.5679,53.7228,80.8955,24.98273,-12.786308,45.431347,31.833496,0.5816673385601738,0.8134267682172281,0.8061638012374163,0.5916924248073823,0.987401381999937,0.15823561806563818
vzinlw,-12.776123,45.47132,1.958984,50.3425,18.4913,34.8569,4.4823,128.317,170.538,236.482,-12.728988,45.384657,42.780762,0.07815112101869072,0.9969415240040521,0.7845924438515355,-0.6200118523472558,0.1643934402268408,-0.9863948483291993
vzkksa,-12.795019,45.361135,35.204102,5.94678,2.37798,3.24716,-14.785,135.43,264.157,62.41682,-12.759431,45.416995,34.195801,-0.2551926354134473,0.966890231014224,0.7017801407967016,-0.7123935948500392,-0.9948045867588291,-0.10180291824695044
vzmkmj,-12.803562,45.395678,6.395508,36.4661,19.4343,20.281,-37.0992,91.7029,270.567,39.95155,-12.755729,45.325578,35.175293,-0.6031968513139885,0.79759235111985,0.9995583572954879,-0.029716836317915704,-0.9999510348247683,0.009895855338214056
vznhab,-12.79566,45.327294,42.521484,8.67311,2.57062,3.59182,-12.0992,140.764,291.547,99.16142,-12.827969,45.411115,40.76416,-0.20960491045390733,0.9777861634905709,0.6325160898577642,-0.7745472200395821,-0.9301166122802339,0.3672643292784381
vzntqm,-12.743387,45.182358,2.909668,6.59447,3.50473,4.09375,2.26769,150.732,279.116,3.555198,-12.788305,45.360788,12.70459,0.03956832459351562,0.9992168671959367,0.48889532008456515,-0.8723424591291029,-0.9873696021870098,0.15843379903627303
vzoveg,-12.848804,45.404238,30.594727,7.12599,2.80817,3.14625,-60.2527,73.1728,254.976,48.57733,-12.805362,45.415475,30.796387,-0.8682221971769839,0.4961755902189974,0.9571821777257701,0.2894862322186538,-0.9658173276836504,-0.2592236284485123
vzppri,-12.796495,45.395691,26.446289,4.04472,2.62946,3.84776,-4.92927,243.642,73.7764,26.29428,-12.768077,45.410321,24.674561,-0.08592590280720304,0.9963015302742273,-0.8960374541666309,-0.4439784687691317,0.9601786884227493,0.27938662512505663
